2020-08-10 03:27:03.423866,0
2020-08-10 03:32:08.317823,0
2020-08-10 03:32:52.634461,0
2020-08-10 03:40:40.693748,0
2020-08-10 03:50:43.066757,0
2020-08-10 03:52:07.016620,0
2020-08-10 03:53:07.078711,0
2020-08-10 03:54:07.109860,0
2020-08-10 03:55:07.152794,0
2020-08-10 03:56:07.215075,0
2020-08-10 03:57:07.280387,0
2020-08-10 03:58:07.342712,0
2020-08-10 04:01:37.430939,0
2020-08-10 04:02:37.439850,0
2020-08-10 04:03:37.459754,0
2020-08-10 04:04:51.525426,0
2020-08-10 04:05:51.587475,0
2020-08-10 04:06:51.609768,0
2020-08-10 04:07:25.924729,0
2020-08-10 04:08:25.984589,114
2020-08-10 04:09:26.044516,5
2020-08-10 04:10:26.104544,0
2020-08-10 04:11:26.164601,0
2020-08-10 04:12:26.224558,0
2020-08-10 04:13:26.284540,0
2020-08-10 04:14:26.344405,0
2020-08-10 04:15:26.404547,0
2020-08-10 04:16:26.464540,0
2020-08-10 04:17:26.526891,0
2020-08-10 04:18:26.584655,8
2020-08-10 04:19:26.644540,10
2020-08-10 04:20:26.704623,4
2020-08-10 04:21:26.764543,0
2020-08-10 04:22:26.824567,0
2020-08-10 04:23:26.884545,0
2020-08-10 04:24:26.944545,0
2020-08-10 04:25:27.004543,0
2020-08-10 04:26:27.064540,0
2020-08-10 04:27:27.125589,4812
2020-08-10 04:28:27.184542,544
2020-08-10 04:29:27.244584,10
2020-08-10 04:30:27.304544,10
2020-08-10 04:31:27.364544,10
2020-08-10 04:32:27.424549,10
2020-08-10 04:33:27.484653,10
2020-08-10 04:34:27.544526,10
2020-08-10 04:35:27.604512,10
2020-08-10 04:36:27.664549,10
2020-08-10 04:37:27.724539,10
2020-08-10 04:38:27.784543,10
2020-08-10 04:39:27.844613,10
2020-08-10 04:40:27.908118,10
2020-08-10 04:41:27.974550,10
2020-08-10 04:42:28.034646,10
2020-08-10 04:43:28.094540,10
2020-08-10 04:44:28.157472,10
2020-08-10 04:45:28.224526,10
2020-08-10 04:46:28.284533,10
2020-08-10 04:47:28.344540,10
2020-08-10 04:48:28.404552,10
2020-08-10 04:49:28.464647,10
2020-08-10 04:50:28.524535,10
2020-08-10 04:51:28.584527,10
2020-08-10 04:52:28.644554,10
2020-08-10 04:53:28.704651,10
2020-08-10 04:54:28.764542,10
2020-08-10 04:55:28.824539,10
2020-08-10 04:56:28.884435,10
2020-08-10 04:57:28.944588,10
2020-08-10 04:58:29.004543,10
2020-08-10 04:59:29.064603,10
2020-08-10 05:00:29.124544,10
2020-08-10 05:01:29.184537,10
2020-08-10 05:02:29.244533,10
2020-08-10 05:03:29.304528,10
2020-08-10 05:04:29.364458,10
2020-08-10 05:05:29.424547,10
2020-08-10 05:06:29.484543,10
2020-08-10 05:07:29.544732,10
2020-08-10 05:08:29.604644,10
2020-08-10 05:09:29.664418,10
2020-08-10 05:10:29.724639,10
2020-08-10 05:11:29.784556,10
2020-08-10 05:12:29.844582,10
2020-08-10 05:13:29.904559,10
2020-08-10 05:14:29.967617,10
2020-08-10 05:15:30.034604,10
2020-08-10 05:16:30.094559,10
2020-08-10 05:17:30.157443,10
2020-08-10 05:18:30.224570,10
2020-08-10 05:19:30.284531,10
2020-08-10 05:20:30.344457,10
2020-08-10 05:21:30.404556,10
2020-08-10 05:22:30.464558,10
2020-08-10 05:23:30.524548,10
2020-08-10 05:24:30.584574,10
2020-08-10 05:25:30.644413,10
2020-08-10 05:26:30.704537,10
2020-08-10 05:27:30.764557,10
2020-08-10 05:28:30.824657,10
2020-08-10 05:29:30.884552,10
2020-08-10 05:30:30.944571,10
2020-08-10 05:31:31.004546,10
2020-08-10 05:32:31.064665,10
2020-08-10 05:33:31.124585,10
2020-08-10 05:34:31.184549,10
2020-08-10 05:35:31.244552,10
2020-08-10 05:36:31.304586,10
2020-08-10 05:37:31.364572,10
2020-08-10 05:38:31.424407,10
2020-08-10 05:39:31.484549,10
2020-08-10 05:40:31.544547,10
2020-08-10 05:41:31.604557,10
2020-08-10 05:42:31.664548,10
2020-08-10 05:43:31.724415,10
2020-08-10 05:44:31.784543,10
2020-08-10 05:45:31.844612,10
2020-08-10 05:46:31.904540,10
2020-08-10 05:47:31.964665,10
2020-08-10 05:48:32.024546,10
2020-08-10 05:49:32.084681,10
2020-08-10 05:50:32.144539,10
2020-08-10 05:51:32.204471,10
2020-08-10 05:52:32.264550,10
2020-08-10 05:53:32.324650,10
2020-08-10 05:54:32.384549,10
2020-08-10 05:55:32.444539,10
2020-08-10 05:56:32.504416,10
2020-08-10 05:57:32.564548,10
2020-08-10 05:58:32.624539,10
2020-08-10 05:59:32.684558,10
2020-08-10 06:00:32.744551,10
2020-08-10 06:01:32.804434,10
2020-08-10 06:02:32.864595,10
2020-08-10 06:03:32.924554,10
2020-08-10 06:04:32.984540,10
2020-08-10 06:05:33.044589,10
2020-08-10 06:06:33.104608,10
2020-08-10 06:07:33.164560,10
2020-08-10 06:08:33.224650,10
2020-08-10 06:09:33.284475,10
2020-08-10 06:10:33.344611,10
2020-08-10 06:11:33.404587,10
2020-08-10 06:12:33.464580,10
2020-08-10 06:13:33.524537,10
2020-08-10 06:14:33.584514,10
2020-08-10 06:15:33.644553,10
2020-08-10 06:16:33.704637,10
2020-08-10 06:17:33.764553,10
2020-08-10 06:18:33.824544,10
2020-08-10 06:19:33.884437,10
2020-08-10 06:20:33.944546,10
2020-08-10 06:21:34.004536,10
2020-08-10 06:22:34.064537,10
2020-08-10 06:23:34.124539,10
2020-08-10 06:24:34.184540,10
2020-08-10 06:25:34.244538,10
2020-08-10 06:26:34.304527,10
2020-08-10 06:27:34.364478,10
2020-08-10 06:28:34.424543,10
2020-08-10 06:29:34.484661,10
2020-08-10 06:30:34.544538,10
2020-08-10 06:31:34.604628,10
2020-08-10 06:32:34.664409,10
2020-08-10 06:33:34.724627,10
2020-08-10 06:34:34.784548,10
2020-08-10 06:35:34.844659,10
2020-08-10 06:36:34.904535,10
2020-08-10 06:37:34.964410,10
2020-08-10 06:38:35.024589,10
2020-08-10 06:39:35.084624,10
2020-08-10 06:40:35.144582,10
2020-08-10 06:41:35.204610,10
2020-08-10 06:42:35.264526,10
2020-08-10 06:43:35.324538,10
2020-08-10 06:44:35.384533,10
2020-08-10 06:45:35.458714,10
2020-08-10 06:46:35.524622,10
2020-08-10 06:47:35.584600,10
2020-08-10 06:48:35.644522,10
2020-08-10 06:49:35.704649,10
2020-08-10 06:50:35.764617,10
2020-08-10 06:51:35.824622,10
2020-08-10 06:52:35.884607,10
2020-08-10 06:53:35.944560,10
2020-08-10 06:54:36.004631,10
2020-08-10 06:55:36.064813,10
2020-08-10 06:56:36.124628,10
2020-08-10 06:57:36.184785,10
2020-08-10 06:58:36.244517,10
2020-08-10 06:59:36.304642,10
2020-08-10 07:00:36.364629,10
2020-08-10 07:01:36.424727,10
2020-08-10 07:02:36.484613,10
2020-08-10 07:03:36.544596,10
2020-08-10 07:04:36.604626,10
2020-08-10 07:05:36.664806,10
2020-08-10 07:06:36.724619,10
2020-08-10 07:07:36.784627,10
2020-08-10 07:08:36.844635,10
2020-08-10 07:09:36.904634,10
2020-08-10 07:10:36.964615,10
2020-08-10 07:11:37.024575,10
2020-08-10 07:12:37.084626,10
2020-08-10 07:13:37.144635,10
2020-08-10 07:14:37.204631,10
2020-08-10 07:15:37.264615,10
2020-08-10 07:16:37.324527,10
2020-08-10 07:17:37.384634,10
2020-08-10 07:18:37.444621,10
2020-08-10 07:19:37.504629,10
2020-08-10 07:20:37.564625,10
2020-08-10 07:21:37.624499,10
2020-08-10 07:22:37.684629,10
2020-08-10 07:23:37.744640,10
2020-08-10 07:24:37.804752,10
2020-08-10 07:25:37.864636,10
2020-08-10 07:26:37.924649,10
2020-08-10 07:27:37.984639,10
2020-08-10 07:28:38.044734,10
2020-08-10 07:29:38.104869,10
2020-08-10 07:30:38.164768,10
2020-08-10 07:31:38.224656,10
2020-08-10 07:32:38.285108,10
2020-08-10 07:33:38.344618,10
2020-08-10 07:34:38.404689,10
2020-08-10 07:35:38.464633,10
2020-08-10 07:36:38.526344,10
2020-08-10 07:37:38.584646,10
2020-08-10 07:38:38.644603,10
2020-08-10 07:39:38.704494,10
2020-08-10 07:40:38.764647,10
2020-08-10 07:41:38.824665,10
2020-08-10 07:42:38.884643,10
2020-08-10 07:43:38.944639,10
2020-08-10 07:44:39.004529,10
2020-08-10 07:45:39.064641,10
2020-08-10 07:46:39.124625,10
2020-08-10 07:47:39.184752,10
2020-08-10 07:48:39.244677,10
2020-08-10 07:49:39.304740,10
2020-08-10 07:50:39.364632,10
2020-08-10 07:51:39.424712,10
2020-08-10 07:52:39.484594,10
2020-08-10 07:53:39.544634,10
2020-08-10 07:54:39.604642,10
2020-08-10 07:55:39.664851,10
2020-08-10 07:56:39.724673,10
2020-08-10 07:57:39.784497,10
2020-08-10 07:58:39.844659,10
2020-08-10 07:59:39.904736,10
2020-08-10 08:00:39.964692,10
2020-08-10 08:01:40.024672,10
2020-08-10 08:02:40.082673,9
2020-08-10 08:03:40.150465,11
2020-08-10 08:04:40.216762,10
2020-08-10 08:05:40.282655,9
2020-08-10 08:06:40.350377,11
2020-08-10 08:07:40.418647,10
2020-08-10 08:08:40.482738,9
2020-08-10 08:09:40.550282,11
2020-08-10 08:10:40.616866,10
2020-08-10 08:11:40.682731,9
2020-08-10 08:12:40.750516,11
